Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
53321-TEX,Female,68,No,Texas,14,25,Deal 4,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,-2,1058.1,0,0,858.96,1917.06,Stayed,,
55971-GEO,Female,58,Yes,Georgia,10,17,Deal 5,No,,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.15,99.75,0,0,0,99.75,Churned,Attitude,Attitude of support person
42864-NOR,Female,29,No,North Carolina,2,10,Deal 5,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,30.25,63.75,0,0,0,63.75,Joined,,
97820-MIS,Male,22,No,Missouri,8,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.65,2415.95,5.01,0,625.24,3036.18,Stayed,,
34695-DEL,Female,64,No,Delaware,6,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.45,853.1,0,0,238.59,1091.69,Churned,Competitor,Competitor made better offer
51751-NEV,Female,62,No,Nevada,9,25,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,123.8,0,0,67.5,191.3,Joined,,
46518-LOU,Male,74,No,Louisiana,0,5,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1329.2,0,0,161.5,1490.7,Churned,Competitor,Competitor made better offer
16366-IDA,Male,48,Yes,Idaho,6,18,,No,,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55,1165.55,0,0,0,1165.55,Stayed,,
25566-NEW,Female,28,Yes,New York,13,16,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.25,155.35,0,0,140.36,295.71,Stayed,,
96152-LOU,Female,33,Yes,Louisiana,5,19,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.55,6404,0,0,2029.18,8433.18,Stayed,,
68490-IDA,Male,50,Yes,Idaho,12,25,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.8,3626.35,43.96,0,941.16,4523.55,Stayed,,
76419-WAS,Male,46,Yes,Washington,14,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.9,273.2,0,0,8.91,282.11,Joined,,
53647-VIR,Male,53,No,Virginia,2,11,,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,66.75,4760.3,0,0,1628.64,6388.94,Stayed,,
53787-SOU,Female,29,No,South Dakota,1,8,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.3,4965,0,0,1601.64,6566.64,Stayed,,
85301-OHI,Female,30,Yes,Ohio,15,36,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.8,1438.05,0,0,779.22,2217.27,Stayed,,
65806-WAS,Female,62,No,Washington,14,25,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.6,2404.1,0,0,651.04,3055.14,Stayed,,
58935-IDA,Female,20,No,Idaho,11,6,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,91.15,4862.5,0,150,2235.54,7248.04,Stayed,,
76256-ARI,Male,31,No,Arizona,6,29,Deal 3,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.6,541.5,0,0,334,875.5,Stayed,,
14753-ORE,Female,20,No,Oregon,8,3,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.8,6510.45,0,0,3234.24,9744.69,Stayed,,
55542-NEW,Male,30,No,New Hampshire,5,4,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.8,5809.75,0,0,2216.46,8026.21,Stayed,,
73698-TEN,Female,81,No,Tennessee,8,14,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71,71,0,0,28.64,99.64,Churned,Competitor,Competitor made better offer
56114-ALA,Male,50,No,Alaska,13,3,,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.55,878.35,0,0,342.9,1221.25,Churned,Competitor,Competitor had better devices
84468-MAS,Female,33,Yes,Massachusetts,8,8,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,887.35,0,0,483.8,1371.15,Stayed,,
16741-WAS,Female,34,Yes,Washington,15,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.45,480.75,0,0,126.7,607.45,Churned,Competitor,Competitor had better devices
13022-WIS,Female,57,Yes,Wisconsin,1,20,Deal 2,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.6,1134.25,0,0,1326.96,2461.21,Stayed,,
78614-KAN,Male,59,No,Kansas,9,3,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.25,226.95,0,0,0,226.95,Stayed,,
87395-NEW,Male,33,No,New Hampshire,10,3,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,3092,0,0,1048.08,4140.08,Stayed,,
65060-WIS,Female,74,Yes,Wisconsin,12,4,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.5,6548.65,0,0,1228.8,7777.45,Stayed,,
11510-IND,Female,46,No,Indiana,10,4,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,827.45,0,0,277.2,1104.65,Stayed,,
99166-ALA,Female,66,No,Alabama,9,27,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.95,4859.1,49.53,0,1093.8,5903.37,Stayed,,
59763-MIS,Male,22,Yes,Missouri,1,3,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.65,1008.7,0,0,1388.88,2397.58,Stayed,,
92854-MAR,Female,20,Yes,Maryland,9,1,Deal 2,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,90.95,4236.6,0,50,287.96,4574.56,Stayed,,
48363-WIS,Female,20,Yes,Wisconsin,9,12,Deal 5,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.6,116.6,0,0,73.02,189.62,Stayed,,
39332-TEX,Female,44,Yes,Texas,6,8,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,0,60,5.93,146.48,Joined,,
49304-MAI,Female,32,Yes,Maine,6,33,,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0,0,3.97,53.77,Joined,,
52077-OHI,Female,48,Yes,Ohio,10,22,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,73.85,3581.4,0,60,1026.72,4668.12,Stayed,,
62817-ALA,Female,64,No,Alaska,6,34,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,4900.65,0,0,336.6,5237.25,Stayed,,
74579-WAS,Female,51,Yes,Washington,2,5,,Yes,No,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.85,717.5,0,0,573.87,1291.37,Stayed,,
72002-TEN,Male,78,No,Tennessee,1,19,,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,60.25,662.95,0,120,531.63,1314.58,Stayed,,
62794-ALA,Female,40,No,Alabama,12,16,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.4,5099.15,0,0,1240.8,6339.95,Stayed,,
16522-CON,Male,80,Yes,Connecticut,2,12,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.45,1200.15,0,0,262.68,1462.83,Churned,Competitor,Competitor made better offer
15026-NEW,Male,47,No,New York,3,31,,Yes,Yes,No,,,,,,,,,,One Year,No,Bank Withdrawal,25.45,958.45,0,0,1816.23,2774.68,Stayed,,
24041-NOR,Female,54,No,North Dakota,2,17,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.95,2657.55,0,90,1064,3811.55,Stayed,,
37635-IND,Female,47,Yes,Indiana,13,27,Deal 4,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,994.55,0,0,713.55,1708.1,Churned,Competitor,Competitor made better offer
33081-ILL,Female,69,Yes,Illinois,15,28,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,86.1,3861.45,12.19,0,1838.25,5687.51,Stayed,,
17909-VER,Male,48,Yes,Vermont,6,33,,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,20.05,1423.65,0,0,3401.28,4824.93,Stayed,,
31129-MAS,Male,68,No,Massachusetts,15,15,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,70.35,0,10,14.42,94.77,Joined,,
62607-TEN,Male,24,No,Tennessee,10,6,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,18.95,326.8,0,0,521.92,848.72,Stayed,,
93098-ILL,Male,42,No,Illinois,3,20,Deal 2,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61.1,3357.9,0,0,255.46,3613.36,Stayed,,
39123-NEB,Female,45,No,Nebraska,10,9,,No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.75,633.4,0,0,0,633.4,Churned,Attitude,Attitude of support person
86329-NEW,Male,73,Yes,New York,14,27,,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,72.9,5139.65,0,20,3273.81,8433.46,Stayed,,
28397-KAN,Female,19,No,Kansas,9,1,Deal 2,Yes,Yes,No,,,,,,,,,,One Year,No,Bank Withdrawal,24.15,1505.9,0,0,985.2,2491.1,Stayed,,
28981-FLO,Male,79,No,Florida,7,19,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,86.7,6179.35,0,0,2141.36,8320.71,Stayed,,
85351-NEB,Female,36,No,Nebraska,8,28,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Mailed Check,18.8,255.55,0,0,623.7,879.25,Stayed,,
31198-VER,Male,39,Yes,Vermont,13,19,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.35,631.85,0,60,257.88,949.73,Churned,Price,Price too high
79611-GEO,Male,61,Yes,Georgia,0,18,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.7,4816.7,0,0,946,5762.7,Churned,Dissatisfaction,Network reliability
74503-MAS,Male,68,Yes,Massachusetts,4,19,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,26,1796.55,0,0,800.4,2596.95,Stayed,,
24183-MAI,Male,81,No,Maine,5,29,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.85,4515.85,0,0,2199.12,6714.97,Churned,Attitude,Attitude of support person
32454-NOR,Female,37,No,North Dakota,12,20,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,3415.25,0,0,1438.93,4854.18,Stayed,,
87410-KEN,Female,61,Yes,Kentucky,14,24,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100,4211.55,0,140,1692.91,6044.46,Churned,Dissatisfaction,Product dissatisfaction
82561-OHI,Female,64,No,Ohio,1,23,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.65,321.65,0,10,173.28,504.93,Churned,Competitor,Competitor had better devices
53591-IDA,Male,29,No,Idaho,8,26,,No,,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,38.55,280,0,0,0,280,Stayed,,
72409-MAI,Male,52,No,Maine,0,10,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.55,1252.85,0,0,740.43,1993.28,Stayed,,
61054-NEV,Male,69,Yes,Nevada,1,35,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,79.15,0,0,24.48,103.63,Churned,Competitor,Competitor had better devices
88924-HAW,Female,70,No,Hawaii,14,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.65,633.3,0,0,390.8,1024.1,Churned,Competitor,Competitor made better offer
54968-MIC,Female,54,No,Michigan,2,30,Deal 2,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,73.8,4616.05,49.51,30,77.47,4674.01,Stayed,,
99475-LOU,Male,22,Yes,Louisiana,11,11,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.55,106.2,0,0,37.22,143.42,Joined,,
11887-NEB,Female,33,No,Nebraska,2,33,Deal 2,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.1,3168,0,0,1466.48,4634.48,Stayed,,
55833-MIS,Female,48,Yes,Missouri,2,5,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Mailed Check,24.05,1559.15,0,0,1147.52,2706.67,Stayed,,
45099-SOU,Female,67,Yes,South Carolina,15,31,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.85,6697.35,0,0,3492.72,10190.07,Stayed,,
66239-WIS,Female,76,Yes,Wisconsin,9,25,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,0,0,417.92,1596.17,Churned,Competitor,Competitor had better devices
74594-WIS,Male,24,No,Wisconsin,9,12,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,84.65,84.65,0,40,22.3,146.95,Churned,Dissatisfaction,Lack of self-service on Website
66114-TEX,Female,47,Yes,Texas,6,10,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.75,1729.35,0,100,1002.75,2832.1,Stayed,,
57810-MAI,Female,25,Yes,Maine,13,15,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,86.4,5442.05,0,0,545.28,5987.33,Stayed,,
71965-MIC,Male,32,Yes,Michigan,7,32,,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,56.25,1454.25,0,0,55.44,1509.69,Stayed,,
97664-IOW,Female,19,No,Iowa,4,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.1,1235.55,0,0,101.64,1337.19,Churned,Competitor,Competitor had better devices
14087-SOU,Female,77,No,South Carolina,2,17,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,89,1288.3,45.69,0,25.05,1267.66,Stayed,,
44775-NEW,Female,58,Yes,New York,10,1,,No,,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.4,418.8,0,20,0,438.8,Churned,Competitor,Competitor had better devices
18804-WYO,Female,71,No,Wyoming,0,20,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,-7,1356.3,0,0,1422.78,2779.08,Stayed,,
41658-OHI,Male,72,Yes,Ohio,2,16,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.05,5163.3,0,0,2045,7208.3,Stayed,,
45324-RHO,Female,36,Yes,Rhode Island,8,14,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,1017.35,0,0,30.84,1048.19,Stayed,,
78323-TEX,Male,34,No,Texas,1,12,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.2,1441.1,0,0,489.25,1930.35,Churned,Attitude,Attitude of support person
97526-OHI,Male,25,Yes,Ohio,15,22,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7455.45,0,0,1650.48,9105.93,Stayed,,
94700-VER,Female,26,No,Vermont,8,21,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.45,4508.65,41.67,0,1531.2,5998.18,Stayed,,
61181-MON,Male,41,No,Montana,14,24,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.8,220.45,0,0,178,398.45,Stayed,,
55831-NEW,Male,43,No,New Mexico,11,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.95,58.3,0,0,15.45,73.75,Joined,,
49592-CAL,Male,70,No,California,0,4,Deal 1,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.1,5031,0,0,921.84,5952.84,Stayed,,
49119-MAI,Female,43,No,Maine,15,27,Deal 4,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1148.1,0,0,536.52,1684.62,Churned,Attitude,Attitude of support person
99144-TEX,Female,41,No,Texas,9,20,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.65,68.35,0,0,106.77,175.12,Joined,,
59230-IND,Female,29,No,Indiana,3,18,Deal 4,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,25.15,412.6,0,0,769.08,1181.68,Stayed,,
44152-GEO,Male,82,No,Georgia,1,16,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4925.35,0,0,2089.62,7014.97,Stayed,,
67019-PEN,Male,27,No,Pennsylvania,3,19,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,84.25,3264.5,0,0,671.08,3935.58,Churned,Attitude,Attitude of support person
13751-ILL,Male,38,No,Illinois,13,6,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,265.45,0,0,467.52,732.97,Stayed,,
65643-WYO,Female,70,Yes,Wyoming,0,14,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.1,1712.7,0,0,740.88,2453.58,Churned,Competitor,Competitor made better offer
29604-MAI,Male,73,Yes,Maine,3,32,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.4,7031.45,0,0,1644.93,8676.38,Stayed,,
92228-NOR,Female,22,Yes,North Dakota,10,9,,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.15,25.15,0,0,0,25.15,Joined,,
76561-DEL,Male,49,No,Delaware,7,18,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,145.15,0,0,15.28,160.43,Churned,Competitor,Competitor made better offer
48222-DEL,Male,22,No,Delaware,5,11,,Yes,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.4,2498.4,0,0,954.36,3452.76,Churned,Other,Don't know
82380-NEB,Female,57,No,Nebraska,0,3,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,358.5,0,0,413.46,771.96,Stayed,,
18440-VIR,Male,30,Yes,Virginia,0,20,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6004.85,0,0,1961.56,7966.41,Stayed,,
57185-WAS,Male,38,Yes,Washington,7,24,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3959.35,27.3,0,766.92,4698.97,Churned,Attitude,Attitude of service provider
41677-NEV,Male,60,Yes,Nevada,5,6,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.45,0,0,160.6,673.05,Churned,Competitor,Competitor made better offer
68719-ORE,Female,52,Yes,Oregon,6,17,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,100.55,6215.35,0,0,565.74,6781.09,Churned,Price,Price too high
14570-MIN,Female,31,Yes,Minnesota,14,27,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.25,5431.4,0,0,2079,7510.4,Stayed,,
47613-CAL,Male,48,No,California,10,9,Deal 5,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.3,324.25,0,0,11.16,335.41,Churned,Competitor,Competitor made better offer
79282-MIS,Female,58,No,Mississippi,0,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,-10,19.5,0,0,32.45,51.95,Churned,Attitude,Attitude of support person
39190-KAN,Female,54,No,Kansas,15,25,Deal 3,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,-9,520.55,0,0,1193.13,1713.68,Stayed,,
35267-TEX,Female,26,Yes,Texas,6,20,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.65,323.45,0,0,34.14,357.59,Stayed,,
59749-NEW,Male,39,No,New Hampshire,6,26,,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,25.7,251.6,0,0,321,572.6,Stayed,,
81676-SOU,Female,49,Yes,South Carolina,11,25,,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,20.8,1411.9,0,0,590.94,2002.84,Stayed,,
75045-MIS,Female,64,Yes,Mississippi,13,20,,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.6,5589.45,42.34,0,3340.4,8887.51,Stayed,,
74092-VIR,Female,29,Yes,Virginia,11,34,,Yes,No,No,,,,,,,,,,One Year,No,Mailed Check,19.95,936.7,0,0,441.12,1377.82,Stayed,,
29419-PEN,Female,37,No,Pennsylvania,3,33,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.2,1573.7,35.7,0,652.16,2190.16,Churned,Competitor,Competitor made better offer
18349-MAI,Male,37,No,Maine,4,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.15,886.7,8.53,0,339.69,1217.86,Stayed,,
28581-TEX,Male,25,No,Texas,12,3,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6,415.55,36.44,40,28.9,448.01,Churned,Competitor,Competitor made better offer
81021-FLO,Female,22,No,Florida,14,12,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,79.05,5730.7,0,80,524.88,6335.58,Stayed,,
53111-KAN,Male,56,No,Kansas,4,15,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.15,7998.8,0,70,925.2,8994,Stayed,,
67547-MON,Female,19,Yes,Montana,5,3,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.85,2001,0,0,847.2,2848.2,Stayed,,
11799-MIS,Male,33,No,Mississippi,9,20,,No,,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0,0,0,45.3,Churned,Competitor,Competitor had better devices
42152-NEW,Female,30,No,New Hampshire,14,7,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.75,8672.45,0,0,2962.08,11634.53,Stayed,,
73761-KAN,Female,51,Yes,Kansas,0,8,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-1,5711.05,0,0,535.16,6246.21,Stayed,,
27692-PEN,Female,40,No,Pennsylvania,6,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.9,147.15,0,0,76.56,223.71,Churned,Price,Long distance charges
